"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1869",-1041537.71255468,2469472.08333333,-2.42753912806838,0.0341218062558841,0.533414359020556,-4.59511984933835
"1849",-77841.5811697908,653917.583333333,-0.53215394462313,0.60549055293845,0.999964564224971,-4.5951198503197
"1935",-13946321.7600163,74106516,-1.08056053464867,0.303641527408087,0.912573300049572,-4.59511985009102
"1873",-1946664.17875025,8013153.41666667,-1.54871767040742,0.150494959834965,0.7895831454355,-4.59511984983972
"1939",839570.833333327,81428899.9166667,0.0399097328320621,0.968899861403981,0.999964564224971,-4.59511985043437
"1889",63067.8914097626,5830287.75,0.029706605738795,0.976847774705892,0.999964564224971,-4.5951198504122
"1865",-171463.666666667,646277.833333333,-0.731025734649334,0.480462656051261,0.999964564224971,-4.59511985026776
"1930",-4947385.32164959,44575724.6666667,-0.757412260333534,0.465152845374417,0.999964564224971,-4.59511985025121
"1955",-3129101.5,14556105.4166667,-0.728397196478033,0.482004846577691,0.999964564224971,-4.59511985026891
"1876",-10414.3333333334,1091440.5,-0.0176359697934211,0.986253748778014,0.999964564224971,-4.59511985043479
"1900",246640.624639375,2515382.66666667,0.494078151857529,0.631234898031989,0.999964564224971,-4.59511985034043
"1886",-222313.437971093,1626794.25,-0.608260343100294,0.555703735007366,0.999964564224971,-4.59511985031554
"1891",13699.950445096,1191538.33333333,0.0510564284311652,0.960221013170142,0.999964564224971,-4.59511985040276
"1901",-1618839.84920213,4388153.5,-1.09914484093429,0.295815959999514,0.912573300049572,-4.59511985007954
"1893",-669121.411262521,1320225.75,-1.06542990316721,0.310128316432659,0.912573300049572,-4.59511985009814
"1903",-2266709.42230775,3998267.75,-1.88977430978176,0.0861610404989498,0.689595679013132,-4.59511984959892
"1892",-367571.277766842,543680.5,-5.14567605511859,0.000349730494475165,0.066973389691994,-4.59511984830205
"1904",53886.0541958722,1415585.91666667,0.168528747315695,0.869310086648658,0.999964564224971,-4.59511985038856
"1899",-122725.837051932,739528.166666667,-0.474414383227794,0.644736784644081,0.999964564224971,-4.59511985035232
"1919",-12538.6666666666,458610.166666667,-0.0898971208873417,0.93002929755079,0.999964564224971,-4.59511985043224
"1906",-176822.722794638,302726.166666667,-3.07876738253204,0.0108150055421865,0.348894416003844,-4.59511984921371
"1890",-869485.876918999,8990085.33333333,-0.401784548219518,0.695749565255398,0.999964564224971,-4.59511985037082
"1895",122490.601455303,467384.333333333,0.858605673473142,0.409376775298201,0.999964564224971,-4.59511985020211
"1964",-2897898.40839819,9195340.16666667,-2.26608245415124,0.0452427741461047,0.622538769009549,-4.59511984933187
"1962",-5001343.145067,13670204.1666667,-2.54763720741893,0.0276265603396028,0.481389343067658,-4.59511984914273
"1929",802250.358933899,6976332,0.322951281173355,0.752953969244242,0.999964564224971,-4.595119850391
"1947",-1042023.75749449,5145542.33333333,-1.59663571754633,0.139427576024049,0.78466107071495,-4.59511984981477
"1920",-108486.881064678,763330.333333333,-0.597374798214751,0.562682985958782,0.999964564224971,-4.59511985030575
"1928",325535.881498121,2100413.41666667,0.522009106174039,0.612297170428728,0.999964564224971,-4.59511985033785
"1937",93564.9503272888,3759170.66666667,0.180375562108199,0.860227852972341,0.999964564224971,-4.59511985039927
"1951",-448966.095119362,4429038.66666667,-0.566944574276994,0.582447327990844,0.999964564224971,-4.59511985029597
"1946",-157167.717916423,437340.25,-1.68894284409903,0.120114687234921,0.763547829236716,-4.59511984976002
"1943",-146572.994186974,384761.75,-0.87489460409265,0.400839727442395,0.99046203619637,-4.59511985019908
"1960",-63205.3378746381,214909.416666667,-0.977617042079132,0.349845356197004,0.947821849299296,-4.59511985014676
"1957",400885.290426341,1190812.66666667,1.07883006237194,0.304378151527527,0.912573300049572,-4.59511985009419
"1966",-1819942.15527891,8199985.41666667,-1.01613907975564,0.331985131074613,0.938765583415107,-4.59511985012581
"1974",-407270.457372599,3083472,-0.491343377637828,0.633104433517069,0.999964564224971,-4.59511985035497
"1972",206107.688584186,3009392.08333333,0.17611492125832,0.863491863804116,0.999964564224971,-4.59511985041918
"1963",260644.299478988,1105740,1.08063508823991,0.303609822068051,0.912573300049572,-4.59511985009227
"1979",-1097076.41937167,2909369.83333333,-1.46507559826502,0.171651530263784,0.812718189397999,-4.59511984986836
"1977",-459933.866712787,3058609.83333333,-0.59099041927711,0.566798771965645,0.999964564224971,-4.59511985031668
"1968",-67487.3478965936,801203.75,-0.209481880992052,0.838006272068833,0.999964564224971,-4.595119850407
"2027",-1518482.07423381,3201090.5,-1.22266566856867,0.247698849951643,0.907834062502193,-4.59511985000836
"1975",-142228.673764909,322138.5,-1.9935256848435,0.0723141040978647,0.689595679013132,-4.59511984956828
"1970",-23820.7989958738,174197,-0.470507173845171,0.647435894611511,0.999964564224971,-4.59511985034612
"1990",-1973173.00508265,6365373.5,-2.09946216533836,0.0603445174072269,0.652271100412801,-4.59511984944586
"1981",-110071.314225382,1190354.08333333,-0.320907930648924,0.754459407780713,0.999964564224971,-4.59511985039918
"1998",-1062137.83333333,7927927.25,-0.356673338965291,0.728268920466699,0.999964564224971,-4.59511985039361
"1986",-410052.327376614,2951726.66666667,-0.471110784089418,0.647018570843022,0.999964564224971,-4.59511985035679
"1988",-1817460,12467554.6666667,-0.460940860450134,0.654066724195043,0.999964564224971,-4.59511985036649
"1987",-161992.272593026,515881.416666667,-2.13401306292125,0.0568638219862219,0.631270835383275,-4.59511984948825
"1991",-923751.861924366,3087609.75,-1.51288986532159,0.159263475675207,0.797380973312059,-4.59511984985928
"1993",-4113968.18114465,9499711.41666667,-1.06354874681955,0.310942077432034,0.912573300049572,-4.59511985010016
"2009",-1235895.1233269,10712371.8333333,-0.392795003055922,0.702181516493861,0.999964564224971,-4.59511985036857
"1999",-1003197.49639321,1619633.58333333,-1.53576480812979,0.15361534442067,0.794578314428579,-4.59511984980291
"2005",157000.338820367,3869928.33333333,0.117862476304602,0.908359555370544,0.999964564224971,-4.59511985040058
"2022",1245549.50524755,3493242.41666667,0.889956074299012,0.393055656539501,0.98634805856209,-4.59511985018945
"1995",-554293.790160787,5241288.5,-0.398529746411023,0.698075490211751,0.999964564224971,-4.59511985037341
