"","Br_23865","Br_23883","Br_23884","Br_23728","Br_23729","Br_23730","Br_23731","Br_23732","Br_23733","Br_23875","Br_23876","Br_23877"
"1780",18.0400249770666,17.776748999155,19.4352187607237,16.7177103631236,18.6522348463106,17.3207985545837,16.8164844812031,16.4410034550339,18.3480651441553,17.2821895764133,17.3632051145653,17.9858907701865
"1777",22.2036970488899,21.7572725589378,22.4058511849936,21.4026521465559,22.4699031115534,22.4239509061306,22.0169830385062,22.0601951726845,22.4384721865622,22.2697664189967,22.2834936360681,22.5966250471667
"1774",19.8919371629224,20.0437419590981,20.1414603241066,21.9077803201102,19.3413941032042,19.3585998256023,20.0521544147535,23.0826633182898,19.8007380828372,18.8939743552318,19.3743869369901,20.1681049304038
"1788",21.4281802025124,22.2036970488899,21.9769728643515,19.453971201303,18.5579435675633,20.4795971889074,19.5065087722997,19.8139414226285,18.7660180545631,21.3287585338108,20.8326463934798,22.9136680648139
"1796",17.3794621718411,17.3207985545837,16.538509800746,17.1503082951722,18.1693358930341,16.4410034550339,19.445145813393,18.9839178513355,18.2845729693561,17.3083999731934,17.5481908839027,20.7148789693334
"1802",21.7697007368679,21.169620087299,21.0333005049596,22.8145045015183,21.8375458806331,22.9981072658666,22.4852051152728,21.9077803201102,22.6102009963467,21.0627787965434,21.3218169748356,20.5778326493773
"1797",18.9014381890444,18.9424710319076,20.9221015370367,19.5619840453179,19.5619840453179,20.0067898430139,19.0345758402055,19.162708408852,19.5893461648356,18.6585180580824,19.1418203210724,19.0077011628136
"1805",19.9847104224956,17.9493735521809,17.8567386177344,18.2022909706029,18.7135542884558,18.2383934087173,17.6253474522936,18.1793259544059,18.0838122870884,17.5955938809199,18.0210091639158,17.9047892031101
"1800",20.0815587454468,19.4352187607237,19.9901731340218,21.1123100410339,20.587897422048,22.3487317165202,21.4332442385439,21.2223637334181,21.7359466638407,19.7404961126333,20.1524774092487,19.6384403532853
"1808",19.6709423829252,19.5847488918742,18.316966399585,17.9493735521809,17.7291841757888,17.4862827445445,17.2821895764133,17.6977558901126,17.9493735521809,18.2210314769215,18.4416283367332,18.2383934087173
"1816",20.2997084420816,18.6191948624564,18.0400249770666,17.5150248653053,16.9950087923574,18.4609968746743,17.2974305087176,18.2210314769215,17.4862827445445,17.9633282609103,17.3207985545837,17.7512076159247
"1828",20.4571672852459,21.3036725280662,18.3679688796623,20.6493875989171,21.1593848588016,21.1748483416584,21.6737678773474,20.6326976930452,22.1766687346326,20.4209143628468,20.2274208420866,20.1743801421926
"1825",18.4207124690358,17.7291841757888,19.9424304310914,18.0316346316897,18.7196171653578,18.3801319658156,18.4207124690358,18.276128743202,18.2132961964009,18.5650967572483,18.302458268125,17.634977460217
"1834",20.471052924062,20.1281977542659,20.4526410016052,19.6957016406724,19.6312466057037,19.6957016406724,20.0714845426699,21.2755097180109,19.334209994634,21.2844696614337,21.0729200114818,20.4526410016052
"1855",22.2834936360681,20.6815618010993,22.2436058542259,21.4163980714152,22.4159344235664,21.6329013732177,21.1225625792484,22.9620997866207,21.2223637334181,22.0264239492723,21.5252245212484,21.0627787965434
"1843",20.4147806176302,19.350231114453,19.1292284933233,19.5847488918742,19.0077011628136,19.4854641651029,20.2132877028197,19.3867237068774,20.0912581981199,19.691183689865,20.366860558163,20.1077580448359
"1844",20.7148789693334,20.8202136266413,22.3590467472748,21.2223637334181,20.9922992077528,21.1928985992503,21.6060317544146,20.5707163582668,21.2970118122769,20.8965838405875,21.8247922619071,21.5755942556932
"1846",20.6258069904594,19.5952883309672,21.2463038709787,22.6471219048957,20.4147806176302,20.1077580448359,20.9922992077528,20.0815587454468,20.2132877028197,20.783815640286,20.3319508983273,20.5965771720038
"1856",20.9506690970091,20.0361564345914,21.4976184480176,20.7948193398589,21.4648924075598,21.2130868901787,21.2668865253698,20.8326463934798,21.4332442385439,20.5223571408253,21.4332442385439,20.4085622397153
"1858",23.3304118792233,21.372146111266,23.5307963709,21.9622203040644,22.8395303050384,21.9547490379963,21.3954068764722,23.2246411525197,21.7252453289246,22.8769958834914,22.7069073367839,21.2223637334181
"1860",22.5277970401491,21.9914717284997,23.7985499744945,22.3809627739472,22.3292120930644,22.7364693562165,22.9981072658666,22.7226792251687,22.7069073367839,23.0389864669304,22.4852051152728,22.0473146399292
"1869",21.0333005049596,20.1601238838199,20.6109558237797,20.4447171158937,23.6006539871798,20.9667679431825,19.5136705454197,20.4297128461721,20.1803809597192,19.7853621538827,20.9782762368092,20.1524774092487
"1849",18.5830236155457,18.7961857620469,20.0774361749287,19.406525305266,18.6042501534283,18.9606758700858,18.5748515205888,18.9673610242753,18.7837849235934,19.445145813393,18.2628991516982,20.4887106629476
"1935",26.0921481831291,26.2210109946714,26.2210109946714,26.645701315981,26.645701315981,25.5342235328297,26.4914983523148,25.1348680210961,25.9243967505025,26.2210109946714,25.6057331537829,26.0921481831291
"1873",23.1153288230709,22.4058511849936,22.7564097901836,23.7551235023635,23.2463841338772,22.3809627739472,22.324685293803,22.5448630082011,22.1394926141301,22.8249620639138,22.7911127619569,23.4141487655454
"1939",26.645701315981,25.9243967505025,26.4914983523148,25.8260075763249,26.2210109946714,26.0921481831291,25.6057331537829,26.645701315981,25.7530397393825,26.4914983523148,26.2210109946714,26.645701315981
"1889",22.8963087347061,21.9267723921835,22.3292120930644,21.1339461277553,21.8732947623278,21.6817991570413,21.1339461277553,22.6102009963467,21.2844696614337,23.7103572287521,22.5779313112527,21.8732947623278
"1865",19.4682209076464,19.1021682490569,19.0345758402055,19.4391107916661,19.5415257013352,18.6191948624564,18.2471382874094,18.0612817953384,19.2290546514105,19.8919371629224,19.6832454533303,18.9936554697617
"1930",25.8260075763249,24.951137958754,25.3264128919649,25.5342235328297,25.6894345712608,25.4641098782414,25.2329792737635,25.3878768753657,25.0782536474447,25.173860292334,24.8268476216601,25.4641098782414
"1955",23.92645708666,23.6308937207404,24.0375941856411,23.8105683894289,23.9927172766584,23.7294293089766,23.5307963709,23.0680624558526,23.3109116266836,24.2294440707358,23.3786865675448,23.5703030844908
"1876",20.3799663421769,19.7078208693461,19.6957016406724,18.428156469252,19.8719598949592,18.9108476712155,18.3322971657147,21.0729200114818,19.7404961126333,20.8912121888499,20.2630865356003,18.5748515205888
"1900",20.5778326493773,21.0184513358818,20.7148789693334,20.3595015765881,21.1490529976125,20.5818821132746,20.8912121888499,21.690095157616,21.4798752093143,22.4159344235664,21.1928985992503,20.7037699225685
"1886",20.0198204947653,20.2937366323201,20.1341670676583,21.0463442716709,21.3218169748356,20.4887106629476,20.502642050979,21.2463038709787,21.0463442716709,20.8446739674364,19.8919371629224,19.9847104224956
"1891",20.2695595135771,19.0077011628136,20.5621752449877,19.1342616831636,20.3444932899106,19.4142913252734,19.8778050632884,20.0714845426699,20.8836424393181,19.7567503130806,19.9465135486226,20.587897422048
"1901",22.3590467472748,22.1884276029644,22.1603429052578,21.226689940832,22.2697664189967,21.6737678773474,21.4101945967739,21.4798752093143,20.783815640286,22.2225959651387,21.8657068400863,22.2436058542259
"1893",20.7512863327472,21.0794086436689,20.311181172225,18.5579435675633,19.4682209076464,19.7959686448443,18.7542955975796,19.1208694312339,21.4648924075598,20.3853585586173,20.0148646106132,18.846723226435
"1903",21.6329013732177,22.8963087347061,22.1118216463955,20.9023855126102,22.039038488251,22.1766687346326,20.0148646106132,21.489767943059,20.4526410016052,21.6520362123698,22.2036970488899,21.2529200952031
"1892",19.2354917185078,19.095976189751,18.9424710319076,18.100740462941,19.4991524208364,19.8139414226285,18.4247520137939,18.8283533466067,18.6648551145888,19.2879352663756,18.5152363154861,18.3322971657147
"1904",18.9424710319076,19.6384403532853,22.2225959651387,19.5680244446282,18.681561314837,19.2486162726182,21.4976184480176,18.8032075504796,20.7037699225685,19.4352187607237,19.295214810351,19.5847488918742
"1899",20.0714845426699,19.5344035492799,19.1844419332489,18.9936554697617,18.6648551145888,18.3889271559778,18.5931458391675,19.0298213008578,18.7740224717833,19.5227021793623,19.4391107916661,19.9901731340218
"1919",18.1295927605766,18.4745029823969,19.0298213008578,18.2288419904557,18.846723226435,18.5830236155457,18.4137173856232,19.6017816655851,19.0616117838989,19.5065087722997,18.1295927605766,18.4931661831178
"1906",18.0612817953384,18.3679688796623,18.8032075504796,17.235730240882,17.9377791013111,18.9357903039213,17.6728658120797,17.5955938809199,17.7871159300323,17.8213257653754,18.2210314769215,17.9493735521809
"1890",22.7364693562165,22.45041306405,22.8249620639138,23.2032531292499,23.8523178196212,22.5168491465357,22.4932399760177,22.4699031115534,23.3418507792995,22.6672886928872,23.1153288230709,23.8105683894289
"1895",18.0316346316897,18.0108297370699,19.2826503663638,17.7683307621925,18.0108297370699,17.8213257653754,18.8939743552318,18.9357903039213,17.8959473486535,20.0714845426699,18.3386489147787,19.4008360453816
"1964",22.6774029661734,23.0826633182898,23.1153288230709,23.4676174732209,23.7103572287521,23.3985880972107,23.2246411525197,22.6672886928872,22.8963087347061,22.9136680648139,23.2929062776824,22.5277970401491
"1962",23.3985880972107,23.9927172766584,23.92645708666,24.0652560512372,24.1667792940511,23.9648525944453,23.6006539871798,22.8145045015183,23.7103572287521,23.3418507792995,23.6308937207404,23.0149099807156
"1929",23.5055850122677,22.2697664189967,22.4932399760177,22.2946053432506,22.2834936360681,21.7138982407492,22.0601951726845,22.3050300359301,22.45041306405,23.0680624558526,22.7703657584969,23.0826633182898
"1947",20.5395763156454,21.2844696614337,20.6016091874114,22.4699031115534,20.7898259461881,25.1348680210961,21.7359466638407,20.5621752449877,21.0552196730461,23.2246411525197,20.2132877028197,20.2019477219359
"1920",20.1203554270137,17.8056776140627,19.691183689865,19.334209994634,19.5847488918742,19.6594840604049,19.2572404514126,18.7961857620469,19.2652910845964,19.4904250532677,19.2826503663638,19.8512326900101
"1928",21.3781364226597,19.4008360453816,20.5778326493773,20.8010851535461,20.8100833124619,20.7706087973183,20.9855103762114,20.3319508983273,21.0397349267704,21.4026521465559,20.8010851535461,21.5626010894032
"1937",21.6520362123698,20.7297480548755,21.0729200114818,22.4239509061306,22.0264239492723,22.1394926141301,22.5168491465357,21.372146111266,22.4852051152728,21.0701491035926,21.9547490379963,21.9164630731714
"1951",23.7294293089766,20.8965838405875,22.1766687346326,19.7123049504963,21.8247922619071,21.0463442716709,21.9419054173383,20.9855103762114,22.3698861726488,21.0184513358818,21.1429607251838,21.7359466638407
"1946",17.6977558901126,18.0838122870884,19.3666564991813,21.3555684580327,17.7974504238264,18.5931458391675,18.1295927605766,18.2659843746439,17.3297094626939,17.8477079015006,18.2288419904557,18.4137173856232
"1943",18.7499727893794,18.7008184427565,19.2486162726182,18.3322971657147,17.3455065308189,16.8164844812031,19.295214810351,18.6522348463106,18.3801319658156,18.0908002855527,17.3297094626939,17.9276966925753
"1960",16.8945860247012,17.8897693366366,17.8213257653754,17.4663472338181,17.9276966925753,18.3977682092807,18.4070590675128,18.0545040259881,17.1503082951722,16.4410034550339,17.1757707083346,17.8567386177344
"1957",20.5551025381267,19.6497961478531,18.5152363154861,19.2826503663638,19.4904250532677,18.7740224717833,20.9221015370367,20.0198204947653,22.1118216463955,19.6957016406724,19.4237494531168,19.6221774393769
"1966",22.5633391699822,23.0389864669304,23.2032531292499,22.8249620639138,23.2032531292499,22.9136680648139,22.7564097901836,21.9622203040644,23.1310302163477,22.9316827760241,22.9316827760241,23.0389864669304
"1974",20.8912121888499,21.6329013732177,21.8114546957428,21.0397349267704,21.6520362123698,21.288184772585,21.6520362123698,21.4648924075598,21.5831484610762,20.587897422048,22.092943775311,21.5433819161581
"1972",21.9077803201102,21.2068343025809,19.5527336958663,21.1593848588016,21.6996601897024,21.5755942556932,22.2225959651387,21.4555605248237,22.5633391699822,20.1524774092487,21.8861138692854,20.5094750607885
"1963",18.5931458391675,19.278092033326,19.3867237068774,20.2370969145262,21.3036725280662,19.3743869369901,20.6016091874114,20.6882503493309,20.2865721306032,20.4526410016052,18.9108476712155,19.9284435984999
"1979",21.2529200952031,21.2970118122769,21.2068343025809,21.489767943059,22.6228707146098,20.1601238838199,20.9098257237356,21.0397349267704,20.3971579367255,21.3448462463754,21.7915404600334,21.2844696614337
"1977",21.8861138692854,21.3607439461029,21.1748483416584,21.6996601897024,21.4798752093143,21.0234529400452,21.9267723921835,21.2068343025809,21.6238291433658,21.0463442716709,21.9077803201102,20.6958318755771
"1968",20.0067898430139,19.5619840453179,18.2210314769215,19.4008360453816,19.32881562317,19.278092033326,20.8446739674364,19.7023987929992,19.3205457011227,17.8281159792435,20.1469039127327,17.579797789026
"2027",21.6144694426093,22.3391853851301,22.324685293803,21.2844696614337,20.0967613810787,20.8965838405875,21.1490529976125,20.4147806176302,20.5965771720038,21.5626010894032,21.489767943059,21.4432394598261
"1975",18.6450141522024,18.6333119627505,18.2628991516982,18.0210091639158,18.2628991516982,18.0486952828581,17.634977460217,17.8213257653754,18.6191948624564,17.6471499416254,18.2928666902902,18.0685229315399
"1970",16.4410034550339,17.1757707083346,17.590852944155,16.9558866727971,18.0316346316897,17.6977558901126,17.1698616888434,17.9377791013111,17.6040379450325,17.5481908839027,16.9558866727971,17.3858754955825
"1990",22.2541676168014,22.0601951726845,22.5448630082011,23.6830702623189,23.1868674277688,22.3590467472748,22.8559443523913,21.6817991570413,22.6774029661734,22.7564097901836,22.4058511849936,22.039038488251
"1981",19.8512326900101,19.6152619529433,19.7123049504963,19.9901731340218,21.0002296356688,19.453971201303,19.7567503130806,20.5551025381267,19.8512326900101,20.2190631246313,20.6258069904594,19.9221710936807
"1998",22.8064268686504,22.5779313112527,23.4141487655454,23.5055850122677,21.6329013732177,22.8145045015183,22.4058511849936,22.039038488251,21.4976184480176,23.2797586120978,23.6006539871798,22.7911127619569
"1986",21.6238291433658,20.8326463934798,21.3781364226597,20.3734038470691,21.9011639441976,20.9293072246776,20.7898259461881,21.8861138692854,20.7376146452785,22.1069000807975,21.5626010894032,20.8202136266413
"1988",23.662629654941,23.5307963709,23.5055850122677,23.6006539871798,24.0877809624583,23.2032531292499,22.5048783609923,23.4141487655454,22.8559443523913,23.3304118792233,24.0652560512372,23.6449527670005
"1987",19.2879352663756,18.4856069842261,18.7961857620469,16.9950087923574,19.3919177339578,19.3919177339578,18.9108476712155,18.8113227759773,19.3585998256023,18.8807350593307,18.8642165809627,18.448604406286
"1991",21.8021038586994,21.0627787965434,21.9267723921835,20.4930510621489,21.8114546957428,21.6238291433658,21.0701491035926,21.7138982407492,20.471052924062,21.5351321844163,21.3607439461029,21.4281802025124
"1993",23.3786865675448,23.45009498968,23.6449527670005,22.9620997866207,22.4058511849936,23.3418507792995,22.8145045015183,21.0002296356688,21.9547490379963,22.1603429052578,22.9620997866207,24.1981146022157
"2009",23.1693343195043,23.3304118792233,24.405348715516,21.7572725589378,23.3786865675448,22.039038488251,22.9620997866207,22.6228707146098,23.0389864669304,23.1868674277688,23.7551235023635,22.9981072658666
"1999",21.0552196730461,18.8642165809627,21.0627787965434,20.2937366323201,21.6633706907204,20.2630865356003,20.5818821132746,20.6016091874114,20.5223571408253,19.453971201303,20.3181066498509,19.5344035492799
"2005",22.4384721865622,22.7069073367839,19.8667941281394,20.587897422048,20.366860558163,21.9077803201102,21.1833062813479,22.2946053432506,21.0184513358818,21.7466336933558,21.6520362123698,21.9011639441976
"2022",21.226689940832,21.5964285095255,20.7297480548755,20.2810241927252,19.6832454533303,20.2865721306032,23.6449527670005,21.3555684580327,22.9981072658666,21.7138982407492,20.3595015765881,20.7758334557282
"1995",21.8732947623278,21.7359466638407,22.7703657584969,23.0826633182898,21.0143109241597,22.5779313112527,21.9914717284997,20.8965838405875,21.8114546957428,22.6471219048957,22.9136680648139,22.2697664189967
"2003",22.039038488251,21.5107450392717,21.8021038586994,20.9221015370367,20.4085622397153,21.8657068400863,20.2060858257726,20.8010851535461,20.5321374701013,20.4147806176302,21.3869181099141,21.0184513358818
"2018",24.1014745076961,23.7985499744945,23.9033459586846,23.45009498968,24.3842624008033,23.5703030844908,23.3985880972107,23.9648525944453,23.2246411525197,23.5307963709,23.92645708666,23.9648525944453
"2014",20.2132877028197,20.2630865356003,20.366860558163,19.5136705454197,19.4237494531168,19.1724059009484,19.334209994634,19.7641994279474,19.8719598949592,20.9506690970091,19.5756092545594,19.5527336958663
"2002",22.6471219048957,22.6471219048957,19.7262568047243,19.445145813393,22.3050300359301,21.5831484610762,19.7078208693461,22.1699911648165,19.9733137578539,19.7189749655697,21.8502728237883,22.0601951726845
"1994",16.675532014586,17.2159599819523,17.0202394427997,16.7755086494331,17.4663472338181,17.0202394427997,17.474179335162,17.2821895764133,16.8164844812031,16.7755086494331,16.9950087923574,17.2684672453524
"2012",23.2246411525197,22.8395303050384,22.9981072658666,23.5529002729182,22.6774029661734,23.3304118792233,23.1310302163477,22.1603429052578,22.6589682804457,24.7100174045927,23.0389864669304,23.3418507792995
"2056",24.0107173878718,23.662629654941,23.4349151025062,24.6878969536991,23.2797586120978,23.6449527670005,23.3786865675448,23.3109116266836,23.8105683894289,24.3842624008033,24.405348715516,24.1667792940511
"2008",21.7915404600334,20.7512863327472,22.3391853851301,22.4932399760177,22.7703657584969,21.3555684580327,21.3448462463754,21.3218169748356,22.7564097901836,22.0473146399292,22.6228707146098,21.3287585338108
"2053",25.3878768753657,25.3264128919649,25.1348680210961,24.4483137007349,24.5572665538025,24.405348715516,24.1667792940511,24.0877809624583,24.0652560512372,25.7530397393825,26.0101856415711,25.2966312242664
"2013",21.9547490379963,22.2834936360681,22.2036970488899,21.9011639441976,22.1069000807975,21.1123100410339,20.2449617663651,21.3448462463754,21.1225625792484,22.6228707146098,22.324685293803,22.3590467472748
"2025",23.4676174732209,22.3590467472748,22.0169830385062,22.7703657584969,23.0826633182898,23.149201173879,22.6471219048957,23.1153288230709,22.2036970488899,22.8064268686504,22.7226792251687,22.3292120930644
"2028",18.9839178513355,18.5830236155457,19.7189749655697,18.276128743202,20.2060858257726,19.1527522373602,18.9357903039213,18.2288419904557,19.9360360497561,19.9284435984999,19.0345758402055,19.1208694312339
"2017",19.8086569702055,19.4854641651029,19.7078208693461,17.972886760959,18.9839178513355,18.3679688796623,19.9901731340218,18.448604406286,19.1462391535436,19.5344035492799,19.1800572993535,19.334209994634
"2033",17.0202394427997,17.9047892031101,17.235730240882,17.7178512227918,18.6585180580824,18.1176227597599,19.2354917185078,17.9276966925753,17.841542993639,17.4663472338181,17.9858907701865,18.3386489147787
"2052",22.5168491465357,22.5048783609923,22.1069000807975,22.6228707146098,22.9316827760241,22.6774029661734,23.0963121162423,22.5277970401491,23.1693343195043,21.8732947623278,22.9981072658666,22.8395303050384
"2068",19.6497961478531,20.471052924062,20.0967613810787,19.5756092545594,20.8202136266413,19.8373128260207,19.6017816655851,18.7196171653578,19.9465135486226,19.4391107916661,19.8599436079128,20.1871978377015
"2039",18.100740462941,18.3889271559778,17.841542993639,17.6977558901126,16.7404321266494,17.6471499416254,17.9276966925753,17.3455065308189,16.9950087923574,17.841542993639,17.9047892031101,18.1075340963262
"2066",21.0234529400452,20.8100833124619,21.0463442716709,20.3971579367255,20.6175231969215,20.5321374701013,20.6109558237797,21.1928985992503,22.5448630082011,20.9922992077528,21.2068343025809,21.3869181099141
"2045",21.4648924075598,21.9547490379963,21.5433819161581,21.0973321082687,21.3607439461029,21.4026521465559,21.2970118122769,20.1681049304038,21.7466336933558,22.092943775311,20.3799663421769,21.8247922619071
"2037",18.5029998492596,18.1075340963262,18.509289147764,18.550093492214,18.8571583704866,17.2821895764133,19.2652910845964,17.972886760959,18.4931661831178,17.7683307621925,18.3679688796623,18.681561314837
"2049",19.7404961126333,19.8599436079128,19.334209994634,20.7443468812511,21.6817991570413,20.8644736412709,21.1429607251838,21.0701491035926,19.022602201662,18.7740224717833,20.0967613810787,19.9034435817882
"2064",22.4852051152728,21.8021038586994,21.7697007368679,19.9424304310914,22.3809627739472,22.1699911648165,21.8114546957428,23.1693343195043,21.5351321844163,21.9914717284997,22.3050300359301,22.1603429052578
"2059",20.7205839540459,20.1743801421926,21.0184513358818,20.0521544147535,21.5964285095255,21.0794086436689,20.4209143628468,20.9782762368092,20.9293072246776,20.9221015370367,20.5818821132746,20.9098257237356
"2058",20.6668189772803,19.3413941032042,19.6666567247072,19.0345758402055,20.4571672852459,19.7785308172418,17.8477079015006,19.278092033326,19.1134757498643,19.4237494531168,19.4142913252734,20.0774361749287
"2076",20.6493875989171,20.0521544147535,20.4389997295478,21.7784454419701,20.5818821132746,20.8836424393181,20.4526410016052,21.0143109241597,21.0002296356688,20.0361564345914,20.5621752449877,20.941682588873
"2057",18.9108476712155,18.6707659944556,18.9749171322588,20.1018870276167,19.6763078723591,18.7961857620469,18.7660180545631,18.0486952828581,19.4293466674473,20.5094750607885,17.5657984648882,19.095976189751
"2067",23.3562406070128,23.4893465668655,23.149201173879,22.6589682804457,23.5055850122677,23.5307963709,23.5055850122677,24.0107173878718,23.0680624558526,22.8395303050384,23.8523178196212,23.4349151025062
"2060",18.0108297370699,17.8959473486535,17.7291841757888,18.8807350593307,19.162708408852,17.1932276620034,19.4237494531168,17.1258175718287,18.6333119627505,17.8897693366366,17.474179335162,18.4070590675128
"2063",19.022602201662,18.5373652365121,19.1208694312339,17.3632051145653,18.3889271559778,18.0685229315399,19.1959589835502,18.5748515205888,20.1681049304038,18.1176227597599,19.3666564991813,19.6085154621653
"2062",19.0767305185316,19.1656252938394,21.3448462463754,20.2132877028197,18.0908002855527,18.9014381890444,19.3205457011227,18.3889271559778,19.0298213008578,18.6113226798129,18.5650967572483,19.2354917185078
"2079",21.5831484610762,21.6520362123698,20.6958318755771,19.4991524208364,20.7512863327472,20.1281977542659,21.2755097180109,19.9554316186021,20.8644736412709,19.6666567247072,21.1833062813479,20.3261365681748
"2069",18.4070590675128,15.8691926702943,17.1503082951722,16.3394665603703,18.8807350593307,17.5955938809199,16.7177103631236,16.675532014586,17.5548375248666,15.8691926702943,15.8691926702943,16.7755086494331
"2101",22.8145045015183,23.0680624558526,22.8769958834914,22.1118216463955,22.3590467472748,22.7069073367839,22.9136680648139,22.1884276029644,22.1699911648165,22.6102009963467,21.6817991570413,22.3487317165202
"2078",23.2797586120978,22.9316827760241,23.3786865675448,23.3562406070128,21.2970118122769,22.8963087347061,22.8064268686504,22.2225959651387,22.8064268686504,23.4141487655454,23.2463841338772,23.6308937207404
"2074",19.334209994634,18.9108476712155,19.4008360453816,22.45041306405,20.0815587454468,19.7567503130806,19.0616117838989,19.5344035492799,18.4609968746743,19.1462391535436,19.2019230693487,18.6947714414087
"2097",18.681561314837,17.6140498147154,18.188198986161,18.1793259544059,17.7871159300323,17.6253474522936,17.8567386177344,17.3794621718411,17.6471499416254,18.9606758700858,17.2974305087176,17.7871159300323
"2085",18.8718797112865,19.4142913252734,19.3919177339578,20.0714845426699,19.5952883309672,20.3595015765881,20.1681049304038,19.3743869369901,18.9229116147752,19.4142913252734,19.3790354838972,19.6312466057037
"2089",20.1743801421926,19.7853621538827,19.095976189751,19.9847104224956,20.1077580448359,20.3261365681748,20.1743801421926,20.2733283929125,19.406525305266,19.5756092545594,20.0521544147535,19.32881562317
"2081",19.1021682490569,19.1208694312339,20.3444932899106,18.2845729693561,18.509289147764,18.8718797112865,19.1134757498643,18.2022909706029,18.6450141522024,18.7135542884558,17.8757075227606,18.6113226798129
"2093",16.9558866727971,17.2974305087176,17.3632051145653,19.1724059009484,19.0345758402055,17.7422563431548,19.0116342807629,18.8203909282747,18.0908002855527,17.634977460217,17.7422563431548,17.7291841757888
"2083",19.1342616831636,18.6648551145888,18.8862389242955,19.278092033326,19.2826503663638,19.6221774393769,19.9221710936807,19.0517938875347,20.8563571571363,18.5931458391675,19.2652910845964,18.5579435675633
"2087",18.4416283367332,19.0345758402055,17.634977460217,20.2060858257726,18.0545040259881,18.0210091639158,19.8719598949592,18.0316346316897,17.9633282609103,17.6253474522936,18.3238287443893,17.4663472338181
"2092",20.4209143628468,20.2019477219359,20.4930510621489,20.6410108519594,20.8836424393181,19.445145813393,19.5227021793623,19.6439263655819,20.3522007393202,20.2536191431223,19.8086569702055,20.9293072246776
"2088",20.5707163582668,19.2652910845964,20.0521544147535,19.4352187607237,19.4596434028206,20.4085622397153,19.453971201303,20.0067898430139,18.8862389242955,19.0116342807629,21.1593848588016,20.5621752449877
"2086",19.2290546514105,19.4904250532677,19.1656252938394,19.4142913252734,19.5756092545594,18.6585180580824,19.32881562317,19.4237494531168,18.5373652365121,19.8512326900101,19.1292284933233,18.9673610242753
"2095",19.453971201303,19.7404961126333,20.2536191431223,19.3413941032042,19.6017816655851,20.0148646106132,20.1469039127327,19.2652910845964,19.7023987929992,20.4795971889074,19.5415257013352,19.8852424301086
"2112",21.0853650300731,20.8736855290735,20.3853585586173,21.2463038709787,21.6144694426093,21.7252453289246,21.2223637334181,21.0794086436689,21.1429607251838,20.7607196229837,20.7948193398589,20.7706087973183
"2137",18.7135542884558,18.316966399585,18.1176227597599,19.4596434028206,21.0552196730461,19.6152619529433,18.5152363154861,19.4755699875991,18.7135542884558,18.276128743202,17.7512076159247,18.6260472795918
"2107",21.3954068764722,20.6016091874114,21.1490529976125,21.4976184480176,21.1225625792484,20.3181066498509,20.4297128461721,21.3607439461029,19.9284435984999,21.8114546957428,21.0463442716709,21.5194741867295
"2116",21.3448462463754,20.7148789693334,20.7205839540459,21.0627787965434,20.4297128461721,21.489767943059,20.8010851535461,19.9424304310914,20.5778326493773,21.6996601897024,21.0184513358818,21.3781364226597
"2121",20.4389997295478,19.6312466057037,19.162708408852,19.6497961478531,19.0767305185316,20.5476120536246,20.0774361749287,19.0345758402055,19.5136705454197,18.7008184427565,19.8373128260207,20.5321374701013
"2120",20.502642050979,19.295214810351,19.2019230693487,19.6666567247072,20.1281977542659,19.6497961478531,19.2427612867821,20.4887106629476,19.5847488918742,19.2019230693487,20.3400561360992,19.4237494531168
"2114",16.9269072854221,17.474179335162,17.0797143418577,17.2684672453524,18.3238287443893,17.5002902383427,18.8113227759773,17.5150248653053,17.0797143418577,17.235730240882,16.8474331808128,17.474179335162
"2119",20.1681049304038,19.8334666561003,20.3971579367255,20.8446739674364,19.5065087722997,20.2060858257726,19.8139414226285,20.6559884781247,19.6763078723591,19.4682209076464,19.8433951571557,20.9782762368092
"2131",19.8778050632884,18.7499727893794,19.1875537555214,18.7256154651368,18.8862389242955,19.8919371629224,19.0077011628136,19.8086569702055,18.9606758700858,19.0767305185316,18.7366578942428,18.7837849235934
"2144",19.295214810351,19.9901731340218,19.4237494531168,21.0234529400452,21.2844696614337,20.3971579367255,21.3869181099141,21.0086359492265,20.1414603241066,19.8139414226285,19.0616117838989,19.691183689865
"2136",19.9901731340218,20.0148646106132,19.7706037682475,18.6585180580824,19.6221774393769,19.6312466057037,19.1208694312339,19.6085154621653,20.0815587454468,18.509289147764,20.5223571408253,20.2810241927252
"2135",17.413694870492,16.8945860247012,17.5548375248666,17.0202394427997,15.8691926702943,16.9950087923574,17.413694870492,17.1932276620034,19.2019230693487,17.3632051145653,17.8281159792435,16.4410034550339
"2138",20.5621752449877,21.0701491035926,20.6559884781247,20.6815618010993,21.0184513358818,18.6113226798129,20.4930510621489,18.7542955975796,20.2937366323201,20.6668189772803,20.2695595135771,19.6832454533303
"2148",19.3666564991813,19.3205457011227,19.1959589835502,19.4755699875991,19.7959686448443,19.8334666561003,19.8373128260207,19.32881562317,20.2630865356003,19.1208694312339,19.6221774393769,18.5029998492596
"2145",18.8807350593307,18.0400249770666,18.4070590675128,17.5002902383427,21.4555605248237,18.302458268125,20.1414603241066,18.4247520137939,17.2159599819523,19.6763078723591,19.1724059009484,20.0714845426699
